"Simulation_ID","Path_Taken"
"run_63","(2,2) IC:6731.74 -> (0,0) IC:6922.31 -> (1,0) IC:6811.86 -> (0,1) IC:Inf -> (1,1) IC:6744.55 -> (1,2) IC:6741.67 -> (2,1) IC:6731.62 -> (2,0) IC:6774.72 -> (3,1) IC:6760.14 -> (3,0) IC:6768.32 -> (3,2) IC:6723.30 -> (4,2) IC:6714.68 -> (4,1) IC:6757.74 -> (5,2) IC:6716.19 -> (4,3) IC:6719.02 -> (3,3) IC:6719.27 -> (5,1) IC:6754.88 -> (5,3) IC:6717.74"
"run_64","(2,2) IC:6498.12 -> (0,0) IC:6878.48 -> (1,0) IC:6642.32 -> (0,1) IC:Inf -> (1,1) IC:6504.55 -> (1,2) IC:6501.62 -> (2,1) IC:6490.58 -> (2,0) IC:6564.81 -> (3,1) IC:6482.65 -> (3,0) IC:6555.01 -> (4,1) IC:6484.46 -> (3,2) IC:6487.35 -> (4,0) IC:6552.94 -> (4,2) IC:6476.62 -> (5,2) IC:6477.01 -> (4,3) IC:6491.47 -> (3,3) IC:6497.45 -> (5,1) IC:6480.89 -> (5,3) IC:6483.77"
"run_65","(2,2) IC:6683.74 -> (0,0) IC:6851.13 -> (1,0) IC:6722.47 -> (0,1) IC:Inf -> (1,1) IC:6687.10 -> (1,2) IC:6683.34 -> (0,2) IC:6855.12 -> (1,3) IC:6676.87 -> (0,3) IC:Inf -> (2,3) IC:6681.68 -> (1,4) IC:6678.47 -> (0,4) IC:Inf -> (2,4) IC:6674.56 -> (3,4) IC:6669.78 -> (3,3) IC:6672.69 -> (4,4) IC:6671.02 -> (3,5) IC:6669.86 -> (2,5) IC:6676.95 -> (4,3) IC:6658.27 -> (4,2) IC:6665.29 -> (5,3) IC:6657.81 -> (5,2) IC:6667.16 -> (6,3) IC:6678.45 -> (5,4) IC:6663.55 -> (6,2) IC:6679.00 -> (6,4) IC:6660.17"
"run_66","(2,2) IC:6807.38 -> (0,0) IC:7001.27 -> (1,0) IC:6893.50 -> (0,1) IC:Inf -> (1,1) IC:6809.40 -> (1,2) IC:6807.06 -> (0,2) IC:Inf -> (1,3) IC:6803.46 -> (0,3) IC:Inf -> (2,3) IC:6799.41 -> (3,3) IC:6811.11 -> (2,4) IC:6801.43 -> (1,4) IC:6772.73 -> (0,4) IC:Inf -> (1,5) IC:6760.31 -> (0,5) IC:Inf -> (2,5) IC:6762.28 -> (1,6) IC:6768.17 -> (0,6) IC:Inf -> (2,6) IC:6763.85"
"run_67","(2,2) IC:6811.58 -> (0,0) IC:7042.31 -> (1,0) IC:6917.01 -> (0,1) IC:7044.33 -> (1,1) IC:6827.73 -> (1,2) IC:6825.53 -> (2,1) IC:6810.40 -> (2,0) IC:6880.74 -> (3,1) IC:6807.75 -> (3,0) IC:6877.73 -> (4,1) IC:6882.16 -> (3,2) IC:6814.37 -> (4,0) IC:6866.92 -> (4,2) IC:6811.45"
"run_68","(2,2) IC:6632.35 -> (0,0) IC:6835.91 -> (1,0) IC:6715.42 -> (0,1) IC:Inf -> (1,1) IC:6649.58 -> (1,2) IC:6638.11 -> (2,1) IC:6630.76 -> (2,0) IC:6695.28 -> (3,1) IC:6632.13 -> (3,0) IC:6676.05 -> (3,2) IC:6631.01"
"run_69","(2,2) IC:6970.56 -> (0,0) IC:7151.27 -> (1,0) IC:7048.30 -> (0,1) IC:7153.26 -> (1,1) IC:6967.93 -> (2,1) IC:6958.45 -> (2,0) IC:7023.90 -> (3,1) IC:6960.05 -> (1,2) IC:6965.03 -> (3,0) IC:7018.62 -> (3,2) IC:6961.49"
"run_70","(2,2) IC:6892.24 -> (0,0) IC:7015.27 -> (1,0) IC:6929.44 -> (0,1) IC:Inf -> (1,1) IC:6893.37 -> (1,2) IC:6886.36 -> (0,2) IC:Inf -> (1,3) IC:6876.18 -> (0,3) IC:Inf -> (2,3) IC:6877.90 -> (1,4) IC:6878.02 -> (0,4) IC:Inf -> (2,4) IC:6880.11"
"run_71","(2,2) IC:6786.28 -> (0,0) IC:6974.24 -> (1,0) IC:6857.10 -> (0,1) IC:Inf -> (1,1) IC:6789.58 -> (1,2) IC:6780.07 -> (0,2) IC:Inf -> (1,3) IC:6780.55 -> (0,3) IC:Inf -> (2,1) IC:6769.36 -> (2,0) IC:6841.47 -> (3,1) IC:6771.22 -> (3,0) IC:6828.50 -> (3,2) IC:6767.80 -> (4,2) IC:6776.61 -> (3,3) IC:6775.07 -> (2,3) IC:6781.98 -> (4,1) IC:6772.83 -> (4,3) IC:6758.81 -> (5,3) IC:6794.30 -> (4,4) IC:6782.95 -> (3,4) IC:6781.85 -> (5,2) IC:6823.46 -> (5,4) IC:6792.45"
"run_72","(2,2) IC:6779.30 -> (0,0) IC:7154.24 -> (1,0) IC:6957.85 -> (0,1) IC:7156.26 -> (1,1) IC:6790.59 -> (1,2) IC:6778.81 -> (0,2) IC:Inf -> (1,3) IC:6769.73 -> (0,3) IC:Inf -> (2,3) IC:6784.81 -> (1,4) IC:6780.32 -> (0,4) IC:Inf -> (2,4) IC:6773.15"
"run_73","(2,2) IC:6828.88 -> (0,0) IC:7172.92 -> (1,0) IC:6950.89 -> (0,1) IC:Inf -> (1,1) IC:6802.97 -> (2,1) IC:6786.34 -> (2,0) IC:6894.97 -> (3,1) IC:6786.06 -> (3,0) IC:6882.17 -> (4,1) IC:6786.76 -> (3,2) IC:6787.13 -> (4,0) IC:6875.28 -> (4,2) IC:6785.80 -> (5,2) IC:6786.53 -> (4,3) IC:6781.22 -> (3,3) IC:6808.18 -> (5,3) IC:6783.92 -> (4,4) IC:6764.10 -> (3,4) IC:6825.47 -> (5,4) IC:6866.71 -> (4,5) IC:6781.75 -> (3,5) IC:6828.63 -> (5,5) IC:6837.61"
"run_74","(2,2) IC:6979.53 -> (0,0) IC:7313.44 -> (1,0) IC:7116.49 -> (0,1) IC:Inf -> (1,1) IC:7007.05 -> (1,2) IC:7002.01 -> (2,1) IC:6978.81 -> (2,0) IC:7064.77 -> (3,1) IC:6975.41 -> (3,0) IC:7060.72 -> (4,1) IC:6974.43 -> (4,0) IC:7057.69 -> (5,1) IC:6972.41 -> (5,0) IC:7059.59 -> (6,1) IC:6954.04 -> (6,0) IC:7030.99 -> (7,1) IC:6955.90 -> (6,2) IC:6955.99 -> (5,2) IC:6977.64 -> (7,0) IC:6996.98 -> (7,2) IC:6956.42"
"run_75","(2,2) IC:6724.35 -> (0,0) IC:7107.96 -> (1,0) IC:6808.60 -> (0,1) IC:Inf -> (1,1) IC:6689.68 -> (2,1) IC:6647.86 -> (2,0) IC:6760.30 -> (3,1) IC:6648.27 -> (1,2) IC:6680.71 -> (3,0) IC:6750.22 -> (3,2) IC:6646.96 -> (4,2) IC:6648.58 -> (3,3) IC:6648.08 -> (2,3) IC:6659.46 -> (4,1) IC:6735.47 -> (4,3) IC:6643.57 -> (5,3) IC:6640.83 -> (5,2) IC:6651.92 -> (6,3) IC:6630.13 -> (6,2) IC:6633.82 -> (7,3) IC:6624.38 -> (7,2) IC:6626.10 -> (7,4) IC:6623.83 -> (6,4) IC:6631.78 -> (7,5) IC:6615.46 -> (6,5) IC:6617.12 -> (7,6) IC:6615.98 -> (6,6) IC:6682.43"
"run_76","(2,2) IC:6931.11 -> (0,0) IC:7358.75 -> (1,0) IC:7119.97 -> (0,1) IC:Inf -> (1,1) IC:6943.58 -> (1,2) IC:6935.22 -> (2,1) IC:6998.19 -> (3,2) IC:6931.98 -> (2,3) IC:7004.16 -> (1,3) IC:6934.22 -> (3,1) IC:7031.17 -> (3,3) IC:6932.86"
"run_77","(2,2) IC:6806.81 -> (0,0) IC:6887.71 -> (1,0) IC:6841.93 -> (0,1) IC:Inf -> (1,1) IC:6808.53 -> (1,2) IC:6804.83 -> (0,2) IC:6891.72 -> (1,3) IC:6806.82 -> (0,3) IC:Inf -> (2,1) IC:6800.99 -> (2,0) IC:6826.97 -> (3,1) IC:6818.83 -> (3,0) IC:6816.93 -> (3,2) IC:6819.43"
"run_78","(2,2) IC:7005.24 -> (0,0) IC:7261.84 -> (1,0) IC:7127.20 -> (0,1) IC:7263.84 -> (1,1) IC:7013.08 -> (1,2) IC:7009.76 -> (2,1) IC:7125.87 -> (3,2) IC:7000.23 -> (3,1) IC:7004.56 -> (4,2) IC:6998.47 -> (4,1) IC:7004.36 -> (5,2) IC:6999.77 -> (4,3) IC:7006.63 -> (3,3) IC:6994.29 -> (2,3) IC:7005.40 -> (3,4) IC:6981.49 -> (2,4) IC:7035.19 -> (4,4) IC:7000.23 -> (3,5) IC:6969.74 -> (2,5) IC:7001.71 -> (4,5) IC:6990.63 -> (3,6) IC:6982.54 -> (2,6) IC:6964.52 -> (1,6) IC:6982.79 -> (2,7) IC:6964.27 -> (1,7) IC:6964.48 -> (3,7) IC:6983.62"
"run_79","(2,2) IC:6835.08 -> (0,0) IC:6970.69 -> (1,0) IC:6899.25 -> (0,1) IC:6972.69 -> (1,1) IC:6837.58 -> (1,2) IC:6836.53 -> (2,1) IC:6832.63 -> (2,0) IC:6874.68 -> (3,1) IC:6869.77 -> (3,0) IC:6868.33 -> (3,2) IC:6872.95"
"run_80","(2,2) IC:6702.50 -> (0,0) IC:6828.67 -> (1,0) IC:6752.98 -> (0,1) IC:6830.68 -> (1,1) IC:6710.27 -> (1,2) IC:6707.45 -> (2,1) IC:6700.64 -> (2,0) IC:6739.56 -> (3,1) IC:6743.11 -> (3,0) IC:6738.26 -> (3,2) IC:6701.48"
"run_81","(2,2) IC:6852.45 -> (0,0) IC:7493.64 -> (1,0) IC:7158.10 -> (0,1) IC:Inf -> (1,1) IC:6855.58 -> (1,2) IC:6856.92 -> (2,1) IC:6855.57 -> (3,2) IC:6979.79 -> (2,3) IC:6842.19 -> (1,3) IC:6853.73 -> (3,3) IC:6857.58 -> (2,4) IC:6857.24 -> (1,4) IC:6849.55 -> (3,4) IC:6846.95"
"run_82","(2,2) IC:6664.46 -> (0,0) IC:7106.08 -> (1,0) IC:6832.68 -> (0,1) IC:Inf -> (1,1) IC:6686.42 -> (1,2) IC:6677.00 -> (2,1) IC:6663.13 -> (2,0) IC:6779.48 -> (3,1) IC:6664.15 -> (3,0) IC:6746.94 -> (3,2) IC:6669.96"
"run_83","(2,2) IC:6907.97 -> (0,0) IC:7281.72 -> (1,0) IC:7033.05 -> (0,1) IC:Inf -> (1,1) IC:6945.87 -> (1,2) IC:6930.52 -> (2,1) IC:6908.00 -> (3,2) IC:6908.13 -> (2,3) IC:6952.68 -> (1,3) IC:6902.39 -> (0,3) IC:Inf -> (1,4) IC:6904.21 -> (0,2) IC:Inf -> (0,4) IC:Inf -> (2,4) IC:6906.33"
"run_84","(2,2) IC:7017.49 -> (0,0) IC:7143.59 -> (1,0) IC:7070.80 -> (0,1) IC:Inf -> (1,1) IC:7035.12 -> (1,2) IC:7032.21 -> (2,1) IC:7015.92 -> (2,0) IC:7056.64 -> (3,1) IC:7015.95 -> (3,0) IC:7058.47 -> (3,2) IC:7016.36"
"run_85","(2,2) IC:6711.86 -> (0,0) IC:7146.54 -> (1,0) IC:6826.14 -> (0,1) IC:7148.55 -> (1,1) IC:6712.77 -> (1,2) IC:6700.48 -> (0,2) IC:Inf -> (1,3) IC:6686.17 -> (0,3) IC:Inf -> (2,3) IC:6675.17 -> (3,3) IC:6676.93 -> (2,4) IC:6699.33 -> (1,4) IC:6686.97 -> (3,2) IC:6677.09 -> (3,4) IC:6697.65"
"run_86","(2,2) IC:6868.99 -> (0,0) IC:7213.71 -> (1,0) IC:7002.02 -> (0,1) IC:Inf -> (1,1) IC:6874.20 -> (1,2) IC:6867.64 -> (0,2) IC:Inf -> (1,3) IC:6863.76 -> (0,3) IC:Inf -> (2,3) IC:6848.46 -> (3,3) IC:6866.32 -> (2,4) IC:6951.38 -> (1,4) IC:6826.40 -> (0,4) IC:Inf -> (1,5) IC:6817.47 -> (0,5) IC:Inf -> (2,5) IC:6923.76 -> (1,6) IC:6825.24 -> (0,6) IC:Inf -> (2,6) IC:6902.53"
"run_87","(2,2) IC:6614.76 -> (0,0) IC:7127.25 -> (1,0) IC:6831.08 -> (0,1) IC:7129.33 -> (1,1) IC:6686.36 -> (1,2) IC:Inf -> (2,1) IC:6614.01 -> (2,0) IC:6741.67 -> (3,1) IC:6610.17 -> (3,0) IC:6707.12 -> (4,1) IC:6642.32 -> (3,2) IC:6672.26 -> (4,0) IC:6705.02 -> (4,2) IC:6645.38"
"run_88","(2,2) IC:6878.81 -> (0,0) IC:7180.57 -> (1,0) IC:7012.32 -> (0,1) IC:7182.58 -> (1,1) IC:6890.15 -> (1,2) IC:6882.18 -> (2,1) IC:6873.37 -> (2,0) IC:6974.36 -> (3,1) IC:6874.76 -> (3,0) IC:6957.65 -> (3,2) IC:6876.42"
"run_89","(2,2) IC:6806.75 -> (0,0) IC:6991.38 -> (1,0) IC:6852.05 -> (0,1) IC:Inf -> (1,1) IC:6849.59 -> (1,2) IC:6833.90 -> (2,1) IC:6805.82 -> (2,0) IC:6850.53 -> (3,1) IC:6806.20 -> (3,0) IC:6851.09 -> (3,2) IC:6836.87"
"run_90","(2,2) IC:6844.09 -> (0,0) IC:7399.41 -> (1,0) IC:7076.25 -> (0,1) IC:Inf -> (1,1) IC:6847.55 -> (1,2) IC:6843.11 -> (0,2) IC:7403.43 -> (1,3) IC:6844.01 -> (0,3) IC:Inf -> (2,1) IC:6840.36 -> (2,0) IC:6996.45 -> (3,1) IC:6842.07 -> (3,0) IC:6949.85 -> (3,2) IC:6840.76"
"run_91","(2,2) IC:6867.55 -> (0,0) IC:7301.83 -> (1,0) IC:7034.36 -> (0,1) IC:7303.83 -> (1,1) IC:6898.96 -> (1,2) IC:6884.13 -> (2,1) IC:6865.89 -> (2,0) IC:6986.81 -> (3,1) IC:6867.14 -> (3,0) IC:6964.48 -> (3,2) IC:6887.12"
"run_92","(2,2) IC:6911.10 -> (0,0) IC:7062.52 -> (1,0) IC:6955.93 -> (0,1) IC:7064.53 -> (1,1) IC:6943.29 -> (1,2) IC:6936.06 -> (2,1) IC:6910.79 -> (2,0) IC:6944.63 -> (3,1) IC:6910.41 -> (3,0) IC:6946.02 -> (4,1) IC:6909.79 -> (4,0) IC:6947.82 -> (5,1) IC:6946.91 -> (4,2) IC:6940.88 -> (3,2) IC:6932.26 -> (5,0) IC:6949.50 -> (5,2) IC:6927.47"
"run_93","(2,2) IC:6805.76 -> (0,0) IC:7031.46 -> (1,0) IC:6875.51 -> (0,1) IC:Inf -> (1,1) IC:6790.91 -> (2,1) IC:6766.36 -> (2,0) IC:6844.80 -> (3,1) IC:6766.79 -> (1,2) IC:6783.14 -> (3,0) IC:6831.01 -> (3,2) IC:6769.81"
"run_94","(2,2) IC:6692.95 -> (0,0) IC:6911.75 -> (1,0) IC:6737.18 -> (0,1) IC:Inf -> (1,1) IC:6688.92 -> (2,1) IC:6671.13 -> (2,0) IC:6700.06 -> (3,1) IC:6664.21 -> (3,0) IC:6699.03 -> (4,1) IC:6665.54 -> (3,2) IC:6687.79 -> (4,0) IC:6696.55 -> (4,2) IC:6667.50"
"run_95","(2,2) IC:6750.19 -> (0,0) IC:6930.85 -> (1,0) IC:6818.48 -> (0,1) IC:Inf -> (1,1) IC:6717.37 -> (2,1) IC:6705.83 -> (2,0) IC:6787.03 -> (3,1) IC:6784.54 -> (1,2) IC:6714.90 -> (3,0) IC:6784.37 -> (3,2) IC:6783.06"
"run_96","(2,2) IC:6919.82 -> (0,0) IC:7120.34 -> (1,0) IC:7015.42 -> (0,1) IC:Inf -> (1,1) IC:6931.99 -> (1,2) IC:6928.61 -> (2,1) IC:6918.39 -> (2,0) IC:6987.06 -> (3,1) IC:6988.54 -> (3,0) IC:6979.29 -> (3,2) IC:6922.16"
"run_97","(2,2) IC:6801.34 -> (0,0) IC:6939.61 -> (1,0) IC:6839.22 -> (0,1) IC:6941.61 -> (1,1) IC:6825.28 -> (1,2) IC:6817.24 -> (2,1) IC:6799.75 -> (2,0) IC:6830.23 -> (3,1) IC:6801.18 -> (3,0) IC:6828.86 -> (3,2) IC:6827.30"
"run_98","(2,2) IC:6849.63 -> (0,0) IC:6919.26 -> (1,0) IC:6847.64 -> (0,1) IC:Inf -> (1,1) IC:6845.72 -> (2,1) IC:6835.80 -> (2,0) IC:6846.12 -> (3,1) IC:6849.34 -> (1,2) IC:6847.59 -> (3,0) IC:6847.65 -> (3,2) IC:6830.24 -> (4,2) IC:6851.59 -> (3,3) IC:6841.74 -> (2,3) IC:6850.18 -> (4,1) IC:6851.64 -> (4,3) IC:6833.01"
"run_99","(2,2) IC:6767.38 -> (0,0) IC:6954.08 -> (1,0) IC:6852.38 -> (0,1) IC:Inf -> (1,1) IC:6774.42 -> (1,2) IC:6765.55 -> (0,2) IC:Inf -> (1,3) IC:6767.51 -> (0,3) IC:Inf -> (2,1) IC:6761.47 -> (2,0) IC:6832.29 -> (3,1) IC:6763.20 -> (3,0) IC:6817.41 -> (3,2) IC:6760.21 -> (4,2) IC:6761.29 -> (3,3) IC:6770.73 -> (2,3) IC:6773.86 -> (4,1) IC:6764.78 -> (4,3) IC:6763.31"
"run_100","(2,2) IC:6653.83 -> (0,0) IC:6842.49 -> (1,0) IC:6713.22 -> (0,1) IC:6844.50 -> (1,1) IC:6660.37 -> (1,2) IC:6653.54 -> (0,2) IC:Inf -> (1,3) IC:6642.77 -> (0,3) IC:Inf -> (2,3) IC:6650.33 -> (1,4) IC:6641.57 -> (0,4) IC:Inf -> (2,4) IC:6640.76 -> (3,4) IC:6649.36 -> (2,5) IC:6638.60 -> (1,5) IC:6620.30 -> (0,5) IC:Inf -> (1,6) IC:6621.60 -> (0,6) IC:Inf -> (2,6) IC:6613.71 -> (3,6) IC:6633.51 -> (2,7) IC:6617.21 -> (1,7) IC:6621.66 -> (3,5) IC:6619.54 -> (3,7) IC:6626.81"
