"Simulation_ID","Path_Taken"
"run_60","(2,2) IC:5877.79 -> (0,0) IC:6671.01 -> (1,0) IC:5894.84 -> (0,1) IC:6673.05 -> (1,2) IC:5882.66 -> (2,3) IC:5883.10 -> (1,1) IC:5880.87 -> (1,3) IC:5880.62 -> (3,1) IC:5884.40 -> (3,3) IC:5877.37 -> (3,4) IC:5836.06 -> (2,4) IC:5833.99 -> (1,4) IC:5836.24 -> (2,5) IC:5836.11 -> (1,5) IC:5834.73 -> (3,5) IC:5838.09"
"run_61","(2,2) IC:5613.52 -> (0,0) IC:6565.95 -> (1,0) IC:5680.12 -> (0,1) IC:6567.91 -> (1,2) IC:5616.54 -> (2,3) IC:5565.59 -> (1,3) IC:5579.56 -> (2,4) IC:5561.42 -> (1,4) IC:5548.41 -> (0,4) IC:6573.84 -> (1,5) IC:5550.29 -> (0,3) IC:6571.86 -> (0,5) IC:6575.83 -> (2,5) IC:5682.68"
"run_62","(2,2) IC:5603.02 -> (0,0) IC:6582.62 -> (1,0) IC:5652.94 -> (0,1) IC:6584.69 -> (1,2) IC:5611.19 -> (2,3) IC:5602.77 -> (1,3) IC:5602.10 -> (0,3) IC:6588.86 -> (1,4) IC:5571.41 -> (0,4) IC:6590.94 -> (1,5) IC:5571.61 -> (0,5) IC:6593.04 -> (2,5) IC:5573.88"
"run_63","(2,2) IC:5582.65 -> (0,0) IC:6548.67 -> (1,0) IC:5607.83 -> (0,1) IC:6550.82 -> (1,2) IC:5580.35 -> (0,2) IC:6552.97 -> (1,3) IC:5580.84 -> (0,3) IC:6555.13 -> (2,1) IC:5580.29 -> (1,1) IC:5578.27 -> (2,0) IC:5578.65"
"run_64","(2,2) IC:5585.83 -> (0,0) IC:6445.69 -> (1,0) IC:5635.73 -> (0,1) IC:6447.68 -> (1,2) IC:5590.95 -> (2,3) IC:5589.68 -> (1,1) IC:5601.03 -> (1,3) IC:5569.16 -> (0,3) IC:6451.68 -> (1,4) IC:5550.92 -> (0,4) IC:6453.69 -> (1,5) IC:5548.37 -> (0,5) IC:6455.71 -> (1,6) IC:5549.42 -> (0,6) IC:6457.73 -> (2,4) IC:5628.33 -> (2,6) IC:5551.55"
"run_65","(2,2) IC:5506.51 -> (0,0) IC:6287.70 -> (1,0) IC:5537.62 -> (0,1) IC:6289.76 -> (1,2) IC:5505.35 -> (0,2) IC:6291.82 -> (1,3) IC:5486.32 -> (0,3) IC:6293.88 -> (1,4) IC:5465.07 -> (0,4) IC:6295.95 -> (1,5) IC:5464.96 -> (0,5) IC:6298.03 -> (1,6) IC:5467.04 -> (0,6) IC:6300.11 -> (2,4) IC:5469.33 -> (2,6) IC:5826.59"
"run_66","(2,2) IC:5513.58 -> (0,0) IC:6406.21 -> (1,0) IC:5547.82 -> (0,1) IC:6408.28 -> (1,2) IC:5507.69 -> (0,2) IC:6410.36 -> (1,3) IC:5504.59 -> (0,3) IC:6412.44 -> (1,4) IC:5483.15 -> (0,4) IC:6414.52 -> (1,5) IC:5484.04 -> (0,5) IC:6416.61 -> (2,3) IC:5506.31 -> (2,5) IC:5489.98"
"run_67","(2,2) IC:5653.07 -> (0,0) IC:6453.98 -> (1,0) IC:5664.40 -> (0,1) IC:6456.11 -> (1,2) IC:5646.46 -> (0,2) IC:6458.25 -> (1,3) IC:5635.85 -> (0,3) IC:6460.39 -> (1,4) IC:5599.30 -> (0,4) IC:6462.53 -> (1,5) IC:5599.02 -> (0,5) IC:6464.68 -> (1,6) IC:5598.49 -> (0,6) IC:6466.84 -> (1,7) IC:5600.76 -> (0,7) IC:6469.00 -> (2,5) IC:5600.71 -> (2,7) IC:5602.48"
"run_68","(2,2) IC:5509.32 -> (0,0) IC:6319.00 -> (1,0) IC:5538.20 -> (0,1) IC:6321.06 -> (1,2) IC:5505.34 -> (0,2) IC:6323.13 -> (1,3) IC:5502.89 -> (0,3) IC:6325.21 -> (1,4) IC:5474.65 -> (0,4) IC:6327.29 -> (1,5) IC:5473.88 -> (0,5) IC:6329.37 -> (1,6) IC:5476.34 -> (0,6) IC:6331.46 -> (2,4) IC:5511.85 -> (2,6) IC:5482.30"
"run_69","(2,2) IC:5547.70 -> (0,0) IC:6509.67 -> (1,0) IC:5576.88 -> (0,1) IC:6511.70 -> (1,2) IC:5545.50 -> (0,2) IC:6513.75 -> (1,3) IC:5543.60 -> (0,3) IC:6515.80 -> (1,4) IC:5514.84 -> (0,4) IC:6517.85 -> (1,5) IC:5511.91 -> (0,5) IC:6519.91 -> (1,6) IC:5514.03 -> (0,6) IC:6521.97 -> (2,4) IC:5558.25 -> (2,6) IC:5516.03"
"run_70","(2,2) IC:5517.90 -> (0,0) IC:6374.53 -> (1,0) IC:5557.35 -> (0,1) IC:6376.55 -> (1,2) IC:5516.49 -> (0,2) IC:6378.57 -> (1,3) IC:5500.58 -> (0,3) IC:6380.60 -> (1,4) IC:5485.85 -> (0,4) IC:6382.63 -> (1,5) IC:5486.72 -> (0,5) IC:6384.67 -> (2,3) IC:5489.44 -> (2,5) IC:5490.86"
"run_71","(2,2) IC:5682.93 -> (0,0) IC:6516.21 -> (1,0) IC:5740.85 -> (0,1) IC:6518.39 -> (1,2) IC:5684.57 -> (2,3) IC:5682.86 -> (1,3) IC:5652.25 -> (0,3) IC:6522.77 -> (1,4) IC:5634.00 -> (0,4) IC:6524.97 -> (1,5) IC:5636.77 -> (0,5) IC:6527.18 -> (2,5) IC:5639.15"
"run_72","(2,2) IC:5786.15 -> (0,0) IC:6687.00 -> (1,0) IC:5817.74 -> (0,1) IC:6689.10 -> (1,2) IC:5786.35 -> (2,3) IC:5797.73 -> (1,1) IC:5787.43 -> (1,3) IC:5763.66 -> (0,3) IC:6693.29 -> (1,4) IC:5734.40 -> (0,4) IC:6695.40 -> (1,5) IC:5735.75 -> (0,5) IC:6697.51 -> (2,5) IC:5737.85"
"run_73","(2,2) IC:5870.23 -> (0,0) IC:6641.70 -> (1,0) IC:5889.65 -> (0,1) IC:6643.75 -> (1,2) IC:5865.68 -> (0,2) IC:6645.80 -> (1,3) IC:5844.89 -> (0,3) IC:6647.85 -> (1,4) IC:5803.05 -> (0,4) IC:6649.91 -> (1,5) IC:5795.70 -> (0,5) IC:6651.98 -> (1,6) IC:5797.73 -> (0,6) IC:6654.05 -> (2,4) IC:5827.36 -> (2,6) IC:5798.95"
"run_74","(2,2) IC:5445.25 -> (0,0) IC:6195.64 -> (1,0) IC:5490.76 -> (0,1) IC:6197.66 -> (1,2) IC:5452.55 -> (2,3) IC:5411.52 -> (1,3) IC:5423.79 -> (2,4) IC:5417.21 -> (1,4) IC:5406.71 -> (0,4) IC:6203.74 -> (1,5) IC:5408.77 -> (0,3) IC:6201.71 -> (0,5) IC:6205.78 -> (2,5) IC:5401.84 -> (2,6) IC:5438.57 -> (1,6) IC:5406.54 -> (3,4) IC:5400.30 -> (3,5) IC:5424.22 -> (4,3) IC:5431.28 -> (4,5) IC:5408.75"
"run_75","(2,2) IC:5518.09 -> (0,0) IC:6381.29 -> (1,0) IC:5564.02 -> (0,1) IC:6383.43 -> (1,2) IC:5518.72 -> (2,3) IC:5538.88 -> (1,1) IC:5520.01 -> (1,3) IC:5499.63 -> (0,3) IC:6387.73 -> (1,4) IC:5483.51 -> (0,4) IC:6389.88 -> (1,5) IC:5483.22 -> (0,5) IC:6392.04 -> (1,6) IC:5485.18 -> (0,6) IC:6394.21 -> (2,4) IC:5489.53 -> (2,6) IC:5482.47 -> (2,7) IC:5481.10 -> (1,7) IC:5491.92 -> (3,6) IC:5489.25"
"run_76","(2,2) IC:5475.32 -> (0,0) IC:6211.34 -> (1,0) IC:5490.34 -> (0,1) IC:6213.39 -> (1,2) IC:5473.84 -> (0,2) IC:6215.44 -> (1,3) IC:5471.62 -> (0,3) IC:6217.51 -> (1,4) IC:5443.23 -> (0,4) IC:6219.57 -> (1,5) IC:5441.60 -> (0,5) IC:6221.65 -> (1,6) IC:5443.85 -> (0,6) IC:6223.72 -> (2,4) IC:5471.60 -> (2,6) IC:5442.50"
"run_77","(2,2) IC:5612.15 -> (0,0) IC:6346.10 -> (1,0) IC:5650.28 -> (0,1) IC:6348.26 -> (1,2) IC:5614.43 -> (2,3) IC:5614.81 -> (1,1) IC:5614.97 -> (1,3) IC:5596.75 -> (0,3) IC:6352.61 -> (1,4) IC:5580.60 -> (0,4) IC:6354.79 -> (1,5) IC:5577.24 -> (0,5) IC:6356.97 -> (1,6) IC:5578.52 -> (0,6) IC:6359.16 -> (2,4) IC:5594.03 -> (2,6) IC:5575.35 -> (2,7) IC:5582.04 -> (1,7) IC:5578.16 -> (3,5) IC:5599.82 -> (3,7) IC:5581.25"
"run_78","(2,2) IC:5538.66 -> (0,0) IC:6292.86 -> (1,0) IC:5567.69 -> (0,1) IC:6294.90 -> (1,2) IC:5537.76 -> (0,2) IC:6296.94 -> (1,3) IC:5531.98 -> (0,3) IC:6298.99 -> (1,4) IC:5500.73 -> (0,4) IC:6301.04 -> (1,5) IC:5503.39 -> (0,5) IC:6303.10 -> (2,3) IC:5538.18 -> (2,5) IC:5504.08"
"run_79","(2,2) IC:5847.15 -> (0,0) IC:6738.37 -> (1,0) IC:5890.00 -> (0,1) IC:6740.37 -> (1,2) IC:5850.10 -> (2,3) IC:5850.18 -> (1,1) IC:5852.26 -> (1,3) IC:5816.22 -> (0,3) IC:6744.39 -> (1,4) IC:5799.93 -> (0,4) IC:6746.40 -> (1,5) IC:5801.46 -> (0,5) IC:6748.42 -> (2,5) IC:5803.52"
"run_80","(2,2) IC:5446.13 -> (0,0) IC:6391.78 -> (1,0) IC:5460.25 -> (0,1) IC:6393.91 -> (1,2) IC:5443.02 -> (0,2) IC:6396.03 -> (1,3) IC:5442.55 -> (0,3) IC:6398.16 -> (1,4) IC:5427.25 -> (0,4) IC:6400.30 -> (1,5) IC:5421.10 -> (0,5) IC:6402.44 -> (1,6) IC:5421.00 -> (0,6) IC:6404.59 -> (1,7) IC:5422.91 -> (0,7) IC:6406.74 -> (2,5) IC:5421.82 -> (2,7) IC:5425.31"
"run_81","(2,2) IC:5618.96 -> (0,0) IC:6480.17 -> (1,0) IC:5650.20 -> (0,1) IC:6482.14 -> (1,2) IC:5618.36 -> (0,2) IC:6484.11 -> (1,3) IC:5620.43 -> (0,3) IC:6486.09 -> (2,1) IC:5619.28 -> (2,3) IC:5618.26 -> (2,4) IC:5656.76 -> (1,4) IC:5596.92 -> (0,4) IC:6488.08 -> (1,5) IC:5593.42 -> (0,5) IC:6490.07 -> (1,6) IC:5598.55 -> (0,6) IC:6492.06 -> (2,6) IC:5594.38"
"run_82","(2,2) IC:5674.57 -> (0,0) IC:6538.48 -> (1,0) IC:5694.68 -> (0,1) IC:6540.53 -> (1,2) IC:5666.60 -> (0,2) IC:6542.59 -> (1,3) IC:5660.03 -> (0,3) IC:6544.65 -> (1,4) IC:5638.92 -> (0,4) IC:6546.71 -> (1,5) IC:5615.25 -> (0,5) IC:6548.78 -> (1,6) IC:5616.64 -> (0,6) IC:6550.86 -> (2,4) IC:5709.21 -> (2,6) IC:5618.91"
"run_83","(2,2) IC:5852.14 -> (0,0) IC:6566.20 -> (1,0) IC:5876.92 -> (0,1) IC:6568.27 -> (1,2) IC:5856.23 -> (2,3) IC:5855.87 -> (1,1) IC:5854.49 -> (1,3) IC:5855.05 -> (3,1) IC:5858.97 -> (3,3) IC:5817.94 -> (3,4) IC:5854.30 -> (2,4) IC:5853.56 -> (4,2) IC:5832.33 -> (4,4) IC:5810.32 -> (4,5) IC:5842.75 -> (3,5) IC:5810.11 -> (2,5) IC:5813.75 -> (3,6) IC:5811.71 -> (2,6) IC:5809.41 -> (1,6) IC:5808.36 -> (0,6) IC:6578.70 -> (1,7) IC:5809.00 -> (0,5) IC:6576.61 -> (0,7) IC:6580.81 -> (2,7) IC:5811.00"
"run_84","(2,2) IC:5697.15 -> (0,0) IC:6478.41 -> (1,0) IC:5728.55 -> (0,1) IC:6480.43 -> (1,2) IC:5696.44 -> (0,2) IC:6482.44 -> (1,3) IC:5693.50 -> (0,3) IC:6484.47 -> (1,4) IC:5663.98 -> (0,4) IC:6486.49 -> (1,5) IC:5662.97 -> (0,5) IC:6488.52 -> (1,6) IC:5664.13 -> (0,6) IC:6490.56 -> (2,4) IC:5681.21 -> (2,6) IC:5665.92"
"run_85","(2,2) IC:5575.99 -> (0,0) IC:6368.59 -> (1,0) IC:5608.96 -> (0,1) IC:6370.64 -> (1,2) IC:5576.58 -> (2,3) IC:5580.07 -> (1,1) IC:5587.67 -> (1,3) IC:5566.84 -> (0,3) IC:6374.74 -> (1,4) IC:5535.65 -> (0,4) IC:6376.80 -> (1,5) IC:5534.76 -> (0,5) IC:6378.87 -> (1,6) IC:5534.25 -> (0,6) IC:6380.94 -> (1,7) IC:5536.37 -> (0,7) IC:6383.02 -> (2,5) IC:5593.15 -> (2,7) IC:5546.37"
"run_86","(2,2) IC:5624.45 -> (0,0) IC:6310.11 -> (1,0) IC:5668.11 -> (0,1) IC:6312.18 -> (1,2) IC:5630.01 -> (2,3) IC:5582.58 -> (1,3) IC:5593.71 -> (2,4) IC:5591.70 -> (1,4) IC:5578.94 -> (0,4) IC:6318.44 -> (1,5) IC:5579.63 -> (0,3) IC:6316.35 -> (0,5) IC:6320.53 -> (2,5) IC:5580.25"
"run_87","(2,2) IC:5856.30 -> (0,0) IC:6663.10 -> (1,0) IC:5883.93 -> (0,1) IC:6665.17 -> (1,2) IC:5854.49 -> (0,2) IC:6667.24 -> (1,3) IC:5844.99 -> (0,3) IC:6669.32 -> (1,4) IC:5820.15 -> (0,4) IC:6671.40 -> (1,5) IC:5822.16 -> (0,5) IC:6673.49 -> (2,3) IC:5851.74 -> (2,5) IC:5822.14"
"run_88","(2,2) IC:5634.00 -> (0,0) IC:6352.76 -> (1,0) IC:5667.94 -> (0,1) IC:6354.84 -> (1,2) IC:5635.08 -> (2,3) IC:5622.24 -> (1,3) IC:5618.29 -> (0,3) IC:6359.01 -> (1,4) IC:5584.96 -> (0,4) IC:6361.11 -> (1,5) IC:5584.34 -> (0,5) IC:6363.21 -> (1,6) IC:5582.24 -> (0,6) IC:6365.31 -> (1,7) IC:5580.57 -> (0,7) IC:6367.42 -> (2,6) IC:5680.64"
"run_89","(2,2) IC:5843.95 -> (0,0) IC:6721.05 -> (1,0) IC:5891.66 -> (0,1) IC:6723.10 -> (1,2) IC:5843.75 -> (0,2) IC:6725.15 -> (1,3) IC:5832.34 -> (0,3) IC:6727.20 -> (1,4) IC:5804.19 -> (0,4) IC:6729.27 -> (1,5) IC:5805.55 -> (0,5) IC:6731.33 -> (2,3) IC:5843.29 -> (2,5) IC:5807.09"
"run_90","(2,2) IC:5607.91 -> (0,0) IC:6552.02 -> (1,0) IC:5646.99 -> (0,1) IC:6554.04 -> (1,2) IC:5607.61 -> (0,2) IC:6556.06 -> (1,3) IC:5597.50 -> (0,3) IC:6558.09 -> (1,4) IC:5572.95 -> (0,4) IC:6560.12 -> (1,5) IC:5572.73 -> (0,5) IC:6562.15 -> (1,6) IC:5573.53 -> (0,6) IC:6564.20 -> (2,4) IC:Inf -> (2,6) IC:5572.64 -> (2,7) IC:5576.80 -> (1,7) IC:5574.93 -> (3,5) IC:5575.69 -> (3,7) IC:5579.67"
"run_91","(2,2) IC:5553.04 -> (0,0) IC:6371.30 -> (1,0) IC:5590.69 -> (0,1) IC:6373.33 -> (1,2) IC:5552.35 -> (0,2) IC:6375.36 -> (1,3) IC:5545.50 -> (0,3) IC:6377.41 -> (1,4) IC:5531.80 -> (0,4) IC:6379.45 -> (1,5) IC:5535.68 -> (0,5) IC:6381.51 -> (2,3) IC:5552.49 -> (2,5) IC:5666.53"
"run_92","(2,2) IC:5814.71 -> (0,0) IC:6728.04 -> (1,0) IC:5842.62 -> (0,1) IC:6730.06 -> (1,2) IC:5817.17 -> (2,3) IC:5813.32 -> (1,3) IC:5815.02 -> (2,4) IC:5777.62 -> (1,4) IC:5781.25 -> (2,5) IC:5782.34 -> (1,5) IC:5780.76 -> (3,3) IC:5811.91 -> (3,5) IC:5777.29 -> (3,6) IC:5778.79 -> (2,6) IC:5785.00 -> (4,4) IC:5815.77 -> (4,6) IC:5791.31"
"run_93","(2,2) IC:5593.29 -> (0,0) IC:6302.46 -> (1,0) IC:5604.86 -> (0,1) IC:6304.57 -> (1,2) IC:5590.66 -> (0,2) IC:6306.68 -> (1,3) IC:5574.84 -> (0,3) IC:6308.80 -> (1,4) IC:5530.82 -> (0,4) IC:6310.92 -> (1,5) IC:5532.77 -> (0,5) IC:6313.05 -> (2,3) IC:5587.09 -> (2,5) IC:5595.32"
"run_94","(2,2) IC:5405.51 -> (0,0) IC:6208.73 -> (1,0) IC:5476.68 -> (0,1) IC:6210.78 -> (1,2) IC:5407.52 -> (2,3) IC:5406.09 -> (1,1) IC:5413.45 -> (1,3) IC:5383.61 -> (0,3) IC:6214.88 -> (1,4) IC:5379.44 -> (0,4) IC:6216.94 -> (1,5) IC:5380.32 -> (0,5) IC:6219.01 -> (2,5) IC:5378.39 -> (2,6) IC:5385.72 -> (1,6) IC:5382.24 -> (3,4) IC:5382.31 -> (3,6) IC:5376.03 -> (3,7) IC:5378.52 -> (2,7) IC:5385.37 -> (4,5) IC:5386.43 -> (4,7) IC:5386.00"
"run_95","(2,2) IC:5721.45 -> (0,0) IC:6542.87 -> (1,0) IC:5743.85 -> (0,1) IC:6544.92 -> (1,2) IC:5712.25 -> (0,2) IC:6546.98 -> (1,3) IC:5707.78 -> (0,3) IC:6549.04 -> (1,4) IC:5681.47 -> (0,4) IC:6551.11 -> (1,5) IC:5684.45 -> (0,5) IC:6553.18 -> (2,3) IC:5714.56 -> (2,5) IC:5688.95"
"run_96","(2,2) IC:5472.38 -> (0,0) IC:6361.11 -> (1,0) IC:5513.86 -> (0,1) IC:6363.10 -> (1,2) IC:5471.33 -> (0,2) IC:6365.10 -> (1,3) IC:5468.13 -> (0,3) IC:6367.09 -> (1,4) IC:5455.99 -> (0,4) IC:6369.10 -> (1,5) IC:5450.18 -> (0,5) IC:6371.11 -> (1,6) IC:5451.14 -> (0,6) IC:6373.12 -> (2,4) IC:5471.94 -> (2,6) IC:5452.19"
"run_97","(2,2) IC:5699.82 -> (0,0) IC:6655.97 -> (1,0) IC:5726.30 -> (0,1) IC:6658.06 -> (1,2) IC:5698.42 -> (0,2) IC:6660.16 -> (1,3) IC:5690.61 -> (0,3) IC:6662.27 -> (1,4) IC:5652.58 -> (0,4) IC:6664.38 -> (1,5) IC:5647.39 -> (0,5) IC:6666.49 -> (1,6) IC:5648.44 -> (0,6) IC:6668.61 -> (2,4) IC:5646.09 -> (2,5) IC:5648.42 -> (3,3) IC:5661.71 -> (3,5) IC:5651.28"
"run_98","(2,2) IC:5809.73 -> (0,0) IC:6651.29 -> (1,0) IC:5848.63 -> (0,1) IC:6653.37 -> (1,2) IC:5808.27 -> (0,2) IC:6655.46 -> (1,3) IC:5792.56 -> (0,3) IC:6657.55 -> (1,4) IC:5766.44 -> (0,4) IC:6659.65 -> (1,5) IC:5766.13 -> (0,5) IC:6661.75 -> (1,6) IC:5768.62 -> (0,6) IC:6663.85 -> (2,4) IC:5825.44 -> (2,6) IC:5767.34"
"run_99","(2,2) IC:5691.48 -> (0,0) IC:6588.77 -> (1,0) IC:5730.56 -> (0,1) IC:6590.79 -> (1,2) IC:5682.02 -> (0,2) IC:6592.83 -> (1,3) IC:5676.60 -> (0,3) IC:6594.87 -> (1,4) IC:5658.55 -> (0,4) IC:6596.91 -> (1,5) IC:5659.54 -> (0,5) IC:6598.96 -> (2,3) IC:5691.01 -> (2,5) IC:5676.91"
"run_100","(2,2) IC:5442.43 -> (0,0) IC:6291.56 -> (1,0) IC:5466.00 -> (0,1) IC:6293.56 -> (1,2) IC:5441.98 -> (0,2) IC:6295.56 -> (1,3) IC:5433.50 -> (0,3) IC:6297.56 -> (1,4) IC:5415.47 -> (0,4) IC:6299.57 -> (1,5) IC:5415.00 -> (0,5) IC:6301.59 -> (1,6) IC:5416.48 -> (0,6) IC:6303.61 -> (2,4) IC:5432.65 -> (2,6) IC:5418.81"
