"sim_id","p_order","q_order","time","n_models_tested","aic","bic","intercept","sigmasq","beta1","beta2","beta3","beta4","beta5","beta6","beta7","alpha1","alpha2","alpha3","alpha4","alpha5","alpha6","alpha7","mean.Temp.Lag5","mean.DTemp.Lag0","PM25.Lag0","mean.NO2.Lag2","status","error_message"
247,1,2,35.2985098361969,11,5642.78247742524,5686.95227493608,0.0537695008622277,0.0340689491773683,0.111295787638056,,,,,,,-0.0527611388978686,0.92614071193485,,,,,,-0.0039029082982782,0.00393700869169096,0.0015070540144541,-0.00333031932756479,"Success",""
248,4,5,129.634740591049,25,5701.40291398327,5775.01924316801,0.021937203130472,0.0190930066224676,0.205265573387183,-0.0740946310052972,0.0472549271879237,-0.0795408650509507,,,,0.757800587725161,-0.380334837877467,0.450414386696618,-0.712186312427932,0.779065257282333,,,-0.00183553360152465,0.00180930650291045,0.00159894038898221,-0.00135145047814131,"Success",""
249,2,1,41.52392578125,11,5736.41656487911,5780.58636238995,0.0178067226138952,0.0294159564371746,0.22310172357805,-0.170383395278305,,,,,,0.942161401893452,,,,,,,-0.00154701329324277,0.00154654584878104,0.000255164475090885,-0.000262736484586793,"Success",""
250,3,2,85.4923791885376,19,5742.53039265282,5796.51570072162,0.0216882364345271,0.0241018492063092,0.245407115573574,0.0249301573471846,-0.20715576827287,,,,,0.199737036317531,0.73072733045411,,,,,,-0.00312903347262992,0.00314444102394253,0.00105491286598773,-0.00106622490727899,"Success",""
251,1,4,67.6516482830048,16,5737.4990330883,5791.4843411571,0.0696467903518381,0.0313255232996194,0.141096867778341,,,,,,,0.998861111604618,-0.098585575415606,-0.830530252101088,0.769672308842002,,,,-0.00256713444269647,0.00252190375482703,0.00050232619431803,-0.000557005512461072,"Success",""
252,3,7,148.352446556091,31,5657.42467739871,5735.94876186243,0.320206734618699,0.0181858999269452,0.224318324079783,0.38530788098035,0.197307102442451,,,,,-0.999878300680584,-0.0234400855443562,0.245180635832849,-0.253256673555169,-0.0756779189298772,0.798713098704371,0.41239480148614,-0.0119212654681047,0.0117333717001019,0.00179754383661751,-0.00389998857825904,"Success",""
253,1,5,119.197269201279,21,5613.99346740984,5672.88653075763,0.0701034651101406,0.0258105905888912,0.175426933027696,,,,,,,0.707643938492682,-0.372984498718735,0.369799558498583,-0.676589895547841,0.777045602467288,,,-0.00176774211551933,0.00166707941810926,0.00252461129823557,-0.0021683553477842,"Success",""
254,4,1,54.9808230400085,17,5425.86894908751,5479.85425715631,0.00573883150743513,0.0200403302452719,0.18948123527335,-0.0546507414353541,-0.12626241165743,0.0497596085994032,,,,0.940040970161207,,,,,,,-0.000702246422943689,0.000702337111333487,0.000343339571559311,-0.000666030852497577,"Success",""
255,3,2,69.6514070034027,16,5726.77973657343,5780.76504464223,0.0254162807908289,0.0252063364814033,0.215659127236088,0.0385914709015596,-0.149191140070804,,,,,-0.0567131703553495,0.944402117828247,,,,,,-0.00306519691791294,0.00310503342395621,0.00157303586673168,-0.00290293937537879,"Success",""
256,3,2,76.3826756477356,19,5428.11408726683,5482.09939533563,0.0129165280739155,0.0196650496280074,0.262964884241423,0.00966260843997713,-0.159890448572182,,,,,-0.0539168386444149,0.937478999930693,,,,,,-0.00155133193902474,0.00157797965171063,-0.000472932719817824,-0.000726811198279448,"Success",""
257,2,1,37.0922677516937,11,5526.91518627977,5571.08498379061,0.0157254880259509,0.0345151617770934,0.241278608193052,-0.199610445748953,,,,,,0.953605881133632,,,,,,,-0.0011879757722727,0.00120230286789992,-0.000136675519868208,-0.000432441560216334,"Success",""
258,2,1,111.017601490021,11,5296.43840842029,5340.60820593113,0.0181779838357915,0.0360728200207888,0.221269051646129,-0.176655570170785,,,,,,0.949653923833708,,,,,,,-0.000467777408188277,0.000437075645800091,0.000176346944943375,1e-04,"Success",""
259,2,2,43.6138553619385,12,5575.57407552252,5624.65162831234,0.0272132929213175,0.0344736729661367,0.273411213043154,-0.208102616835624,,,,,,0.958639509563048,-0.0317808745891975,,,,,,-0.000900397619441359,0.000868812047418771,0.000179726936594638,1e-04,"Success",""
260,2,5,87.9347496032715,22,5586.55859292888,5650.35941155565,0.127772404063891,0.0208687748532606,0.150591050587633,0.0983396036864505,,,,,,0.172949108229511,0.405036951980651,-0.357164722971108,-0.357328292204086,0.853183211300562,,,-0.00552775405349364,0.0055465809066942,0.000689172658220108,-0.00471661729505011,"Success",""
261,3,3,109.711534738541,19,5497.64295487311,5556.5360182209,0.124725911241634,0.0252007524379801,0.106466699524947,0.0662827765052585,0.0803100662257868,,,,,0.356837107745161,-0.537569116390166,0.888802046896317,,,,,-0.00143247398444481,0.00139610539970421,0.000373650385248567,-0.00329679483556569,"Success",""
262,3,7,282.115334749222,25,5556.53280672446,5635.05689118817,0.198101480756553,0.0175431067108603,0.177039190511194,0.274506519604483,0.174236416757673,,,,,-0.642186988914474,-0.179584485404129,0.297608355902062,-0.267250027137828,0.0627394499693289,0.60493141254981,0.437857519595919,-0.00833315711170462,0.00817582161789712,0.00257210982125096,-0.00153806266698297,"Success",""
263,2,6,151.105059862137,33,5640.56788669804,5709.27646060379,0.182453187568293,0.0241060784208208,0.167326434137807,0.0660708820508113,,,,,,-0.177496872118501,0.304716398165591,0.0292282865287086,-0.358147789680235,0.170531737563432,0.743204015572491,,-0.0100017729065522,0.0100641301504622,0.00518385527110482,-0.00918333100764953,"Success",""
264,2,1,52.6481904983521,14,5719.25904672616,5763.42884423699,0.0166862399865429,0.0389934758992268,0.216397644304217,-0.182043699981548,,,,,,0.960258178102821,,,,,,,-0.00137362864469598,0.00139431390799701,0.000445545496337246,-0.00102810614799688,"Success",""
265,2,6,123.376037836075,25,5619.26363745315,5687.9722113589,0.123020276798164,0.0249514403660751,0.201444504366572,0.119770101231081,,,,,,-0.168281106769563,0.364723794033696,0.0670052441348898,-0.310384442419617,-0.084850074931783,0.774923448672602,,-0.00797160278146853,0.00804573237629343,-0.000971260418055971,-0.00258040972654261,"Success",""
266,4,1,205.933196306229,16,5724.13407715828,5778.11938522708,0.0113361184560791,0.0265879731094625,0.173291569021692,-0.0978515345084556,0.00770544560815266,-0.0865102001292558,,,,0.999999861103354,,,,,,,-0.000781552196271758,0.000786939738892677,0.000142628339695631,-0.000295118952633848,"Success",""
267,3,2,50.1903371810913,14,5637.02585837406,5691.01116644286,0.0358415630183086,0.0384392870818112,0.153687110530062,0.0591634914055748,-0.0865044736568978,,,,,-0.0678822975024957,0.931373269868134,,,,,,-0.00161143960266948,0.00162274722457421,0.000857261992082652,-0.00250805459284276,"Success",""
268,2,1,56.546525478363,11,5513.30210637326,5557.4719038841,0.0420323430654555,0.0277622936066717,0.214956367714849,-0.165986809372681,,,,,,0.937992945658482,,,,,,,-0.00276807961239334,0.00277934990203918,0.000397455957424847,-0.00084865715110893,"Success",""
269,1,3,55.7443163394928,14,5768.56552303507,5817.64307582489,0.0988123924691808,0.0268017733245423,0.122846357162987,,,,,,,-0.180250965211932,0.211114150063889,0.817263912344804,,,,,-0.00803300991767198,0.00809967105120283,0.00386021107831106,-0.00579650906628265,"Success",""
270,1,3,48.7555661201477,13,5635.54220703141,5684.61975982123,0.0455045206643143,0.0342377051135429,0.190381420958235,,,,,,,0.286298704864171,0.175597871852273,0.334408315438923,,,,,-0.00264732377002575,0.00264303258973683,0.00102835623383884,-0.00204852061357588,"Success",""
271,2,1,32.7797431945801,11,5544.07833320443,5588.24813071527,0.0176955938190397,0.0255540622544619,0.261292580656239,-0.204863995214698,,,,,,0.938111203306183,,,,,,,-0.000952437951924801,0.000957650749109245,1e-04,-0.000528913704943441,"Success",""
272,2,1,94.8883748054504,11,5673.77417686979,5717.94397438063,0.0229517802824292,0.0298399496407514,0.205392703443357,-0.139256389900286,,,,,,0.927028675671048,,,,,,,-0.000797365192519064,0.00078918048703543,0.000313610041205857,-0.000650411735611225,"Success",""
273,3,7,124.565872192383,27,5693.28274647018,5771.8068309339,0.0633430499912819,0.0357168492207185,0.164304604081557,0.110972183887878,0.0503269961191588,,,,,-0.125083233104247,0.30112848322481,0.0084918369294243,-0.332992905869298,0.104406201041782,0.805880114997885,-0.108028289797564,-0.00730986115734509,0.00726418025963307,0.00350755411849026,-0.00161958544784117,"Success",""
274,2,1,36.6108374595642,11,5597.68887993752,5641.85867744836,0.0205531413891511,0.0308997207757395,0.253737999776634,-0.210277502948927,,,,,,0.950353493133102,,,,,,,-0.000890324511369699,0.000875765173211427,0.000441098988167308,-0.000419903629131598,"Success",""
275,1,2,37.8399910926819,11,5643.36497482834,5687.53477233918,0.0327566359845104,0.0276648320811843,0.144596673286404,,,,,,,0.27669776895577,0.569499218822833,,,,,,-0.00392324457309805,0.00394064249585199,0.00197903849849473,-0.00265089227263608,"Success",""
276,1,5,107.902129888535,21,5538.67157830901,5597.5646416568,0.114482676617945,0.0139502969475513,0.1917184961518,,,,,,,0.624716876107392,-0.389637177021438,0.468561269618654,-0.654743437111549,0.723703348823202,,,-0.00359096933686927,0.00352170818918701,0.00159094769684997,-0.00141852947018006,"Success",""
277,2,1,29.7105903625488,11,5207.5050813316,5251.67487884244,0.0171995203435976,0.0575085025716057,0.212932561895961,-0.17298752687344,,,,,,0.954470818801569,,,,,,,-0.000691379402316915,0.000704791376945912,-0.000144058746181226,-0.000883070277717642,"Success",""
278,2,1,31.7279717922211,11,5553.38768081415,5597.55747832499,0.0206416102500552,0.0320200719066301,0.237885088000022,-0.191402503806252,,,,,,0.947208936076571,,,,,,,-0.00126097018522536,0.00126546133907995,0.000655485674703967,-0.00114039474655007,"Success",""
279,2,1,33.4135463237762,11,5619.67666102106,5663.8464585319,0.00669257026054429,0.024079461147769,0.193992591865966,-0.159336439697064,,,,,,0.963317445399572,,,,,,,-0.00192493418971513,0.00194516845752955,0.000580702648724347,-0.000765320280413776,"Success",""
280,2,7,162.076326847076,27,5581.91740515634,5655.53373434107,0.150204873153527,0.0239854637931343,0.205145069615212,0.137767895023555,,,,,,-0.0483212263673387,0.312473763132042,-0.0850479472755759,-0.222190298249661,0.137426233117314,0.712277467306155,-0.19263437578794,-0.00701769076011253,0.00696391082544702,0.00450881103140649,-0.00655162824801929,"Success",""
281,6,5,168.856755971909,29,5613.5390016197,5696.9708413624,0.0479587478040269,0.024686704800067,0.178860930091297,-0.00658310171519706,0.0449098305569724,-0.00743539419126873,-0.0117495175318165,0.00924018589607417,,0.687960163831292,-0.458423988466034,0.485743306401044,-0.701504592729161,0.764345231750432,,,-0.00484305489721894,0.00487164361925854,0.00110462481455619,-0.00203088421665692,"Success",""
282,1,3,55.5914254188538,13,5550.92304775396,5600.00060054378,0.0872332147914383,0.0281553078068352,0.107752471569487,,,,,,,-0.192865572771698,0.169367165047457,0.89007491128598,,,,,-0.0024546394898267,0.00248581660431985,0.000236189185242157,-0.00359779066505018,"Success",""
283,2,1,70.3505380153656,11,5625.07526191493,5669.24505942577,0.00101999074600095,0.0235992445610721,0.226774838665398,-0.185835608854286,,,,,,0.958746159665155,,,,,,,-0.000761442649312725,0.000777734279141375,0.00021252891559602,-0.000663754960741101,"Success",""
284,2,1,36.7255449295044,11,5587.81784749224,5631.98764500308,0.0399891586183927,0.029034120878603,0.290676961274413,-0.217524340121532,,,,,,0.91525433378669,,,,,,,-0.00142959252838805,0.00139348978614922,0.000630886880933131,-0.000463440089136906,"Success",""
285,2,1,32.7784147262573,11,5471.70755674083,5515.87735425167,0.0138824753999049,0.0235798532592597,0.227341533837581,-0.17548188059403,,,,,,0.943382493586989,,,,,,,-0.00234792583318865,0.00238160736039316,0.000392043707434651,-0.000888486269709141,"Success",""
286,2,1,39.7320628166199,11,5628.09059153135,5672.26038904219,0.0513976058266393,0.020160379389409,0.223518128809192,-0.19751548345131,,,,,,0.958967196916035,,,,,,,-0.0027295058564744,0.00274074748878956,0.000610526123211775,-0.00127495619813045,"Success",""
287,2,1,51.622983455658,11,5325.47518480934,5369.64498232018,0.0193616107899985,0.0335230205668312,0.217699775726153,-0.175106713016166,,,,,,0.951759854520622,,,,,,,-0.00133055524241873,0.00135445969931337,0.000147996791949707,-0.00135745903975559,"Success",""
288,2,3,79.6304485797882,15,5490.40857498296,5544.39388305176,0.0971050932809498,0.0247265827459075,0.149151978925327,0.0866313819368734,,,,,,-0.320802632667028,0.205815001585568,0.851045850724458,,,,,-0.00632318749170822,0.00628317584174751,0.00303978290693948,-0.00367435033408165,"Success",""
289,3,7,138.066765785217,29,5687.18394684686,5765.70803131057,0.261251965267392,0.0261675667544357,0.180463455257189,0.148646898000315,0.101220147510711,,,,,-0.485335129507634,-0.0942945876697206,0.130894881637639,-0.162942796773527,0.0761696085746224,0.648646297804332,0.376887378976368,-0.0119233512782322,0.0119089794726271,0.00577091419134644,-0.00870991363456135,"Success",""
290,2,1,33.464643239975,11,5623.07839104423,5667.24818855507,0.0213528259394493,0.0325109287271912,0.190797530863934,-0.140815863212006,,,,,,0.943750885795645,,,,,,,-0.00120048537059242,0.00121545945356038,0.000411266402513677,-0.00129509425786937,"Success",""
291,2,1,38.1441335678101,11,5607.54000766772,5651.70980517855,0.0108837079866179,0.027844194212762,0.213823385243452,-0.175121590868962,,,,,,0.958085539542613,,,,,,,-0.000940633661926835,0.000955735009414678,-1e-04,-0.000512718980403849,"Success",""
292,2,1,37.3396894931793,11,5734.77465028241,5778.94444779324,0.0397481491668657,0.0303449711436211,0.178955932120327,-0.142344255396788,,,,,,0.951879772752468,,,,,,,-0.00163679985112132,0.00165188939792277,0.00033455094342827,-0.00138733472424525,"Success",""
293,1,7,122.586970329285,26,5431.29085940568,5499.99943331143,0.16270072155548,0.0204497181330382,0.195044588111328,,,,,,,0.502512745080802,-0.511777095198329,0.587562011059738,-0.768183584650218,0.780025659635045,-0.0895286362836913,0.256401848084581,-0.00862860059286033,0.00855630874415031,0.00358687613247572,-0.00416249889538466,"Success",""
294,2,3,122.988284349442,16,5675.03933472632,5729.02464279512,0.0467614913996817,0.0222918089040549,0.15946077528596,0.0783967830101209,,,,,,-0.331550386183607,0.185403713607152,0.893927939099436,,,,,-0.00392029902817227,0.00401883800788216,0.00106191387865361,-0.00457782892277565,"Success",""
295,2,1,35.9339513778687,11,5660.22179574784,5704.39159325868,0.05092606107078,0.025066186295781,0.234908121571785,-0.168187396063146,,,,,,0.917415384258087,,,,,,,-0.0015008480072567,0.00149718692277994,0.000692109733984738,-0.00139345882485,"Success",""
296,3,7,177.485939025879,28,5620.26414129006,5698.78822575377,0.198471491527548,0.0218260069528718,0.200019861780073,0.218232948686445,0.102376212268723,,,,,-0.715674244420259,0.0310869302155092,0.244659506223327,-0.380129468656927,0.0960529403319001,0.484879646547123,0.66232250457084,-0.0113423807328698,0.0113956423181629,0.000522186396291314,-0.00567189443855079,"Success",""
297,1,1,30.5084137916565,9,5683.26588843537,5722.52793066722,0.0205154461598442,0.030906184013319,0.0755370142094617,,,,,,,0.918774908329579,,,,,,,-0.000708931843993443,0.000711450649378815,-1e-04,-0.000675034257905294,"Success",""
298,1,4,70.8083863258362,16,5454.28314726279,5508.26845533159,0.0384489065421638,0.0175718144287739,0.176487577122491,,,,,,,0.845450170413454,0.0055690493120464,-0.831343346635681,0.792682252220423,,,,-0.00298794196800543,0.00295965551103816,0.000695563521968571,-0.000687202988452392,"Success",""
299,2,1,34.9084100723267,11,5510.26330559162,5554.43310310246,0.0117734880546729,0.0229042331384248,0.224354265068571,-0.185621851238528,,,,,,0.9574975616419,,,,,,,-0.00131056596567376,0.00134595095637223,0.000302062125778962,-0.00136307742990708,"Success",""
300,2,6,122.266846179962,26,5313.21644136951,5381.92501527526,0.0431346752019765,0.0306720187549772,0.195787180345171,0.0815196816594949,,,,,,0.0866099566061041,0.0872648035131453,0.151265729100189,-0.515989822284892,0.381270194204473,0.518923476162761,,-0.00642454700742871,0.006424359632983,0.00433360632024971,-0.00528306419734421,"Success",""
301,3,2,63.6705253124237,16,5684.04245605834,5738.02776412714,0.0314475379952178,0.0227278476570836,0.228138152471322,0.0233802204552723,-0.198860942171631,,,,,0.209794351765097,0.727868157735983,,,,,,-0.00367201478660891,0.00371468654617743,0.000816542604694336,-0.00143894316632051,"Success",""
302,2,7,102.786718606949,25,5581.48367405966,5655.10000324439,0.0369801521533515,0.0166914692972165,0.236066461428629,0.230351454030866,,,,,,-0.939916561001051,0.196313819920491,0.375422313012063,-0.308085971867525,-0.195684246392284,0.736554940144416,0.65779053960741,-0.00864197226317521,0.00867868807195117,0.00547065222588765,-0.00707275295071924,"Success",""
303,3,1,40.9620008468628,13,5489.96081440095,5539.03836719077,0.0161435196364579,0.0280278861638717,0.213942415444419,-0.0886031924262685,-0.0750304895332569,,,,,0.945177816578313,,,,,,,-0.000115727089002484,1e-04,-0.000163124823381707,0.000953623369122791,"Success",""
304,2,3,63.9670567512512,16,5776.30474930475,5830.29005737356,0.167204535237327,0.0283049943927613,0.155819587386358,0.0571329652836571,,,,,,-0.249891880358203,0.228054789396515,0.758556526648768,,,,,-0.00726642001110605,0.00726611038586666,0.00287281963615161,-0.00441282644994271,"Success",""
305,2,1,115.413805246353,17,5474.9654687478,5519.13526625864,0.0131657735930202,0.0290000687640467,0.219375539049375,-0.192995116587267,,,,,,0.969072244070592,,,,,,,-0.00135665440196588,0.00136154402666225,0.000238314071309177,-0.000155938350280852,"Success",""
306,2,1,33.3815069198608,11,5450.30465877295,5494.47445628379,0.0139369584881389,0.0372160108231961,0.27971012516381,-0.240846114871194,,,,,,0.956647769019738,,,,,,,-0.000804053464459161,0.000814678514488568,0.000481781856445264,-0.00113830414842061,"Success",""
307,3,2,61.0532197952271,16,5504.04508147414,5558.03038954295,0.020098594330476,0.018984940104726,0.190232604413517,0.0280469568827617,-0.1437842237065,,,,,-0.0406585538637568,0.959856208921329,,,,,,-0.00419834384718339,0.00428020615507788,0.00169070600063004,-0.0034510183708959,"Success",""
308,2,1,36.6656453609467,11,5343.04303086911,5387.21282837995,0.0113489358767254,0.0213011557972838,0.165594294469972,-0.125380584879366,,,,,,0.956215533850927,,,,,,,-0.00171336105560591,0.00172601964173184,0.001305831037065,-0.00173578883256923,"Success",""
309,3,2,53.9254393577576,16,5350.29554155802,5404.28084962683,0.0632606121335177,0.0187000307101636,0.18165166601356,0.087780146459612,-0.187576654754768,,,,,0.247500000855446,0.65301812609011,,,,,,-0.00321192619759813,0.00321526213100948,0.000968371267612119,-0.00265015240373716,"Success",""
310,2,3,67.4067840576172,18,5551.62780193982,5605.61311000862,0.154298768650134,0.0226711036512771,0.159540805094941,0.0734298694667421,,,,,,-0.297263588992527,0.203130369601122,0.813904707085914,,,,,-0.00735986681265644,0.00739638885959695,0.00357975870231849,-0.00692247461530978,"Success",""
311,3,2,53.5046226978302,16,5360.65804685845,5414.64335492726,0.0354811537545927,0.0264967681189992,0.245242712710859,0.0321807986112636,-0.185665614548669,,,,,-0.0504686288938042,0.947024760630309,,,,,,-0.00389025797031342,0.00393914822823026,0.00185304617549479,-0.00333177448194203,"Success",""
312,2,1,36.1360521316528,11,5520.75535496591,5564.92515247675,0.0291273133012555,0.0320872508898846,0.18518091768287,-0.146138776189446,,,,,,0.951730843953126,,,,,,,-0.00188078566324417,0.00189194026566904,0.000233288693444334,-0.000669871458455956,"Success",""
313,2,1,42.1821563243866,11,5631.3599845874,5675.52978209823,0.0353467210968845,0.0239586928837219,0.211607548819473,-0.156203103797032,,,,,,0.93396368537983,,,,,,,-0.00264967382384703,0.00264960021634176,0.000976515440300118,-0.00102253809719317,"Success",""
314,3,2,71.4101233482361,16,5735.07939957651,5789.06470764532,0.0503597209184077,0.0269823166086176,0.237073688804434,0.0353605209825244,-0.1657080935304,,,,,-0.060944764866911,0.939033852859323,,,,,,-0.00482167053710085,0.0048894369146423,0.00251870762985963,-0.00441117941421452,"Success",""
315,3,2,63.6086218357086,16,5699.31250156219,5753.297809631,0.0423444828651377,0.0243150743883615,0.231531380245629,0.0189150573955955,-0.182728581567717,,,,,0.387571796010821,0.531579161778219,,,,,,-0.00249874976895415,0.00250769598964228,0.000933414172462647,-0.00132477839407706,"Success",""
316,1,6,121.317572593689,24,5677.34251364278,5741.14333226955,0.0964442088771214,0.0180117976924672,0.16305766771308,,,,,,,0.062821987481038,0.180499047761086,0.0377947055927949,-0.283993157391627,0.121595756491471,0.689165442175713,,-0.0068204321081289,0.00691586764254288,0.0014509790544169,-0.00452557902137496,"Success",""
317,1,1,31.3688294887543,9,5845.9345910457,5885.19663327756,0.0123335382904659,0.0252970234868916,0.0553927830385479,,,,,,,0.940891352244783,,,,,,,-0.00183117297587146,0.00184761799418886,0.00093192000264374,-0.00119992180853662,"Success",""
318,1,3,75.5076115131378,14,5617.2552061301,5666.33275891993,0.0222257448726691,0.0365206178054926,0.135493212471665,,,,,,,0.418629814473456,0.192855164954457,0.246633795973451,,,,,-0.000140167824577459,0.000131831574775982,-0.000285577987938293,-0.00081719178878674,"Success",""
319,4,5,119.619774341583,25,5422.99341251983,5496.60974170457,0.0769216642705671,0.0176985851158033,0.185789078034373,-0.0484644116405504,-0.00573645745963927,0.045883286789343,,,,0.764537173558546,-0.407535307981684,0.416393143644132,-0.824799011323109,0.8513523698206,,,-0.00471374471279258,0.00471295194488496,0.00110671634931094,-0.0025119129400197,"Success",""
320,2,6,119.038482189178,25,5678.3333555519,5747.04192945765,0.171827446994407,0.0172487621472033,0.176010181636581,0.0979807697644803,,,,,,-0.212783838657449,0.262528309749783,0.0737791681442088,-0.287272938184768,0.0278931439960882,0.815226482670427,,-0.00648078402005737,0.00635266918518025,0.00431116763993198,-0.00488954308839913,"Success",""
321,2,1,56.9633235931396,14,5735.39998786409,5779.56978537492,0.0136031586706602,0.0383422587368615,0.268745475320039,-0.218145876648265,,,,,,0.945276631868038,,,,,,,-0.00139467118144022,0.00141917646885489,0.000546999783661765,-0.00128296405140462,"Success",""
322,1,7,291.573295354843,24,5271.29983941005,5340.0084133158,0.0575755268147743,0.024393761938746,0.156220724798235,,,,,,,0.223143461126246,0.409530342354257,-0.148360805954933,-0.334603422921279,0.219185059766959,0.846210866206699,-0.391228252604225,-0.00527025813023831,0.00533410366825999,0.00136281395009074,-0.00343914646630888,"Success",""
323,2,5,92.7501783370972,21,5628.07781501373,5691.8786336405,0.0339942649036952,0.0189673730136549,0.2135241245769,-0.0939043057769016,,,,,,0.735870567198725,-0.287194099666797,0.266756960956336,-0.5609544623687,0.71619173453662,,,-0.00430246762542674,0.00432096845021571,0.00210443682981465,-0.00267730518497398,"Success",""
324,4,1,123.122022151947,19,5674.48426485645,5728.46957292526,0.0158332746589444,0.0231140469426015,0.225356222733531,-0.117152067164712,-0.105080481799436,0.0371983552925159,,,,0.954863542789189,,,,,,,-0.000855442601866325,0.000853019550419417,0.000455408383119869,-0.000608135288931099,"Success",""
325,3,2,61.547975063324,16,5446.88269914436,5500.86800721317,0.0518647106918667,0.0276557889240438,0.228659218346584,0.0442457975634744,-0.15889953214508,,,,,-0.062551215014178,0.933917747118543,,,,,,-0.0020695576846315,0.00208657665996816,0.000469112320600691,-0.00273755843174797,"Success",""
326,3,1,40.2718160152435,13,5490.21299776583,5539.29055055565,0.0200113917555722,0.0226633493878801,0.219704715381945,-0.131330147561534,-0.0549525780690946,,,,,0.960572080511331,,,,,,,-0.000680038042826404,0.000656236521773097,0.000410289249506798,-0.000205015585282894,"Success",""
327,4,6,149.008463382721,26,5512.15625053275,5590.68033499646,0.0952809338408522,0.0222226238584378,0.208085743059958,0.172829288848939,-0.0540108566587239,-0.0677851360382375,,,,-0.323586139706615,0.353387758625037,0.110290398767859,-0.297505016369954,0.108247623246175,0.761837904763203,,-0.00731434989848637,0.00730854406851854,0.00302459534915424,-0.00423247326671845,"Success",""
328,2,6,102.181384563446,24,5421.42330606398,5490.13187996973,0.0943736669438727,0.024030006271309,0.201812172269704,0.159875209704388,,,,,,-0.343303837543749,0.280918632796793,0.0483508617560544,-0.22323895805425,0.104548279541278,0.743453625235843,,-0.00934080441617916,0.00925948221017178,0.00440059498603541,-0.00338937071991515,"Success",""
329,4,5,113.445416688919,26,5504.09842824142,5577.71475742615,0.0569063141071779,0.0233334464700196,0.206737341583515,-0.0632257264394186,0.0350742885318395,-0.031760295173198,,,,0.750208573858245,-0.472994910732348,0.467326231752031,-0.635764816719568,0.727781950859713,,,-0.00582868981569989,0.00590730047778125,0.00148669771348727,-0.00409909490121661,"Success",""
330,2,1,63.0062704086304,11,5654.24558265355,5698.41538016439,0.0335167229573473,0.0221843331837566,0.156540586318961,-0.0747062588637993,,,,,,0.907290767841078,,,,,,,-0.00225842469978385,0.00227068788549809,0.000701873985256768,-0.0010010565404631,"Success",""
331,3,2,70.9525618553162,16,5738.3041547073,5792.28946277611,0.0329856623971475,0.0256486854487408,0.228564278392425,0.0358779632021363,-0.185545058872567,,,,,-0.0426170509181597,0.953452028281607,,,,,,-0.00293649025711263,0.00298550104037829,0.00255130899335865,-0.00419616203340726,"Success",""
332,4,2,69.7797827720642,16,5693.3595462316,5752.25260957939,0.00641077013495215,0.0279500534138836,0.253732899646199,0.0860046655327162,-0.187368239618187,-0.060390374616543,,,,-0.0250434026119321,0.931100507652551,,,,,,-0.00211088022091198,0.00212839266512448,0.00022641046430125,-0.000392129539887012,"Success",""
333,1,1,26.0538833141327,9,5647.39342120661,5686.65546343846,0.0146127091177487,0.0263492737906799,0.0562523659249456,,,,,,,0.939123541231578,,,,,,,-0.000724144819977952,0.000719247044151356,-0.000290473234709291,0.000264552185512525,"Success",""
334,2,1,33.4896101951599,11,5434.73965823977,5478.90945575061,0.020068469255454,0.0199877014361454,0.207365452572453,-0.176170173937985,,,,,,0.963062559534648,,,,,,,-0.000797251341083271,0.000800152032675692,0.000841567921757019,-0.00165404751709605,"Success",""
335,2,1,88.8128070831299,11,5681.67074290752,5725.84054041836,0.0159795032402449,0.0225253774368062,0.195516073513012,-0.153938028261001,,,,,,0.953416262904108,,,,,,,-0.00102802998766742,0.00102215046102537,0.000115386410780785,1e-04,"Success",""
336,4,1,53.5313940048218,16,5734.09545093996,5788.08075900877,0.00885949711964901,0.0342261191809786,0.223021830168529,-0.0782414182715475,-0.154101206665732,0.0716156333067147,,,,0.934988111431471,,,,,,,-0.00192597713422097,0.00196701656158678,0.000676732673401116,-0.0016616812082401,"Success",""
337,2,1,31.1261808872223,11,5353.38010147178,5397.54989898262,0.00457724345962891,0.0157714162697057,0.182750650602648,-0.144517573950289,,,,,,0.960286808794185,,,,,,,-0.000610812826004314,0.00060834794243391,0.000464622560724797,-0.000571460217803887,"Success",""
338,2,6,159.352737188339,26,5558.96563476665,5627.6742086724,0.0789388098174459,0.0244073696653194,0.180054974297028,0.127668033945616,,,,,,-0.181462158401581,0.267384331325923,0.0593446774290126,-0.430662739154402,0.192751328359474,0.760965769966594,,-0.00804004500248662,0.00814584808683059,0.00385497255650567,-0.007908351029826,"Success",""
339,2,3,96.6204459667206,16,5617.3570880643,5671.34239613311,0.108603479321672,0.0227073122597408,0.144924381979524,0.0991412443223239,,,,,,-0.287861086454488,0.189610732186317,0.823031073033212,,,,,-0.00959568787373956,0.00972567470276554,0.00363315373997843,-0.00814032091574021,"Success",""
340,2,1,41.2096219062805,11,5722.9178949657,5767.08769247654,0.0214614146860462,0.028497883528941,0.187296123138717,-0.148249963601429,,,,,,0.954453456196351,,,,,,,-0.00112055640900414,0.0011301955516748,0.000378436132729475,-0.000924467882071658,"Success",""
341,2,6,120.921348333359,25,5483.7261638208,5552.43473772655,0.0966202578357059,0.0185985914650636,0.189329541273781,0.12716961183969,,,,,,-0.0790951118846049,0.194840915385919,0.0632414412352095,-0.357952019634762,0.155500668457675,0.678885171634054,,-0.00624378228943131,0.0062053997875043,0.00294668316481645,-0.00410410087227195,"Success",""
